Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,overtime_flag,business_travel_ord,dept_Sales,dept_RD,dept_HR,marital_Single,marital_Married,marital_Divorced,salary_percentile,promotion_gap_months,tenure_ratio
37,11,4,3,1,1,3,19900,4,24,3,3,0,17,3,2,2,2,2,2,1,1,0,1,0,0,0,1,0.9601752447110831,2.0,0.1111111111111111
55,4,5,1,2,2,1,19570,8,25,4,4,2,31,5,2,15,12,1,7,0,0,1,0,0,1,0,0,0.9461954791467685,1.0,0.46875
41,9,1,2,3,5,4,16314,8,15,3,1,3,22,5,4,1,1,1,1,0,1,0,1,0,0,0,1,0.5921613514366909,1.0,0.043478260869565216
58,8,5,4,1,5,1,19488,2,19,3,4,0,37,4,1,14,11,2,8,0,1,1,0,0,1,0,0,0.9379815345431392,2.0,0.3684210526315789
58,4,2,1,4,2,4,15753,7,25,3,3,3,40,6,2,33,15,3,14,1,1,1,0,0,0,1,0,0.6865329512893983,3.0,0.8048780487804879
20,6,2,3,3,3,2,15858,7,24,3,1,2,3,0,4,0,0,0,0,0,2,0,1,0,1,0,0,0.5633880644142721,0.0,0.0
32,3,1,1,4,3,2,17422,0,23,4,2,1,3,2,2,0,0,0,0,0,1,0,0,1,0,0,1,0.7392566134613238,0.0,0.0
41,5,1,4,1,1,1,3380,7,25,4,4,0,2,3,4,0,0,0,0,0,2,1,0,0,0,1,0,0.08958930276981852,0.0,0.0
43,5,2,2,1,5,3,6426,9,17,3,2,2,34,2,3,7,7,2,5,0,1,0,0,1,0,1,0,0.16999665141198794,2.0,0.2
53,7,1,4,1,2,1,7290,4,22,3,2,1,32,0,2,6,6,2,6,0,1,0,1,0,1,0,0,0.15854910009472686,2.0,0.18181818181818182
34,13,5,3,4,4,4,7463,9,24,3,2,2,8,5,2,0,0,0,0,1,2,0,0,1,1,0,0,0.21163076236187076,0.0,0.0
56,4,4,3,4,1,4,19837,7,17,3,2,1,29,4,4,5,1,3,2,0,1,0,1,0,0,0,1,0.9462819703189138,3.0,0.16666666666666666
42,15,2,4,4,5,4,19976,4,18,3,2,0,29,6,2,0,0,0,0,0,1,0,1,0,0,0,1,0.9853173350173666,0.0,0.0
51,10,3,3,2,3,3,17072,5,19,3,4,0,27,5,1,5,3,3,5,0,0,0,1,0,0,1,0,0.6478133880644142,3.0,0.17857142857142858
35,4,2,3,1,5,2,18544,3,17,3,2,1,11,6,2,5,5,1,4,0,1,0,1,0,1,0,0,0.7738001263024945,1.0,0.4166666666666667
36,6,5,4,1,2,1,9572,0,24,3,3,2,13,5,2,0,0,0,0,1,2,1,0,0,1,0,0,0.35752944921999363,0.0,0.0
59,2,1,2,2,3,1,7960,4,23,3,3,1,38,4,1,27,15,4,7,0,1,0,1,0,0,0,1,0.1831780865172087,4.0,0.6923076923076923
22,5,4,4,2,1,4,19968,4,25,3,1,1,9,3,3,3,3,1,3,0,1,0,1,0,0,1,0,0.9819229554783707,1.0,0.3
52,4,1,4,2,2,2,7575,5,21,4,2,1,34,2,1,17,8,1,10,0,1,0,1,0,0,1,0,0.1690479949479002,1.0,0.4857142857142857
20,10,1,2,3,4,3,7923,0,24,3,1,2,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0.2828398599172238,0.0,0.0
27,15,1,2,4,5,3,16368,3,25,3,2,3,3,3,3,3,2,1,3,0,2,1,0,0,0,1,0,0.721808341292582,1.0,0.75
29,8,3,3,4,4,4,7275,2,14,3,1,2,10,0,3,2,0,1,0,0,1,1,0,0,0,1,0,0.25297675899395095,1.0,0.18181818181818182
33,3,2,1,1,4,2,16091,2,25,3,4,0,12,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0.5784259551626144,1.0,0.07692307692307693
23,2,5,1,3,4,2,19171,0,20,3,1,0,2,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0.8393590148405431,0.0,0.0
34,5,2,2,4,2,2,5915,7,25,4,1,3,13,6,3,5,5,5,4,1,1,0,0,1,1,0,0,0.15068646054247126,5.0,0.35714285714285715
49,17,4,4,3,1,2,10198,0,19,3,2,2,23,0,2,12,11,1,7,1,1,1,0,0,0,1,0,0.38898439987265204,1.0,0.5
24,3,2,4,3,4,1,14591,4,15,3,4,1,12,1,2,8,8,6,8,0,1,1,0,0,1,0,0,0.6194205666985036,6.0,0.6153846153846154
53,3,4,2,1,5,2,15353,0,24,3,4,1,30,1,4,7,5,2,7,1,0,0,1,0,1,0,0,0.5329570571518788,2.0,0.22580645161290322
48,4,3,3,2,5,3,12564,6,24,4,2,1,33,3,2,7,7,3,6,0,1,0,1,0,1,0,0,0.38293337543416484,3.0,0.20588235294117646
33,2,1,3,4,5,3,16698,3,16,4,3,2,6,2,3,0,0,0,0,0,1,0,1,0,0,1,0,0.6195926744553205,0.0,0.0
34,20,3,4,3,1,4,18163,8,19,3,2,3,5,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0.7383959583201768,0.0,0.0
23,8,1,1,4,2,2,4090,9,25,3,3,2,4,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0.11849729385546004,0.0,0.0
24,2,3,1,4,5,1,18366,7,25,3,2,3,8,3,2,8,6,2,8,0,1,1,0,0,0,0,1,0.8506844953836358,2.0,0.8888888888888888
40,8,5,4,2,2,3,18679,9,19,3,2,1,12,1,4,2,1,2,0,1,1,0,0,1,1,0,0,0.8425047438330171,2.0,0.15384615384615385
52,15,4,2,2,1,4,16112,0,24,3,3,2,26,4,1,7,7,4,7,0,1,1,0,0,0,1,0,0.7072269977714104,4.0,0.25925925925925924
22,2,2,3,3,1,3,19895,0,24,3,3,3,12,3,2,1,1,1,1,1,1,0,1,0,1,0,0,0.958833280707294,1.0,0.07692307692307693
36,3,5,1,4,5,1,10368,8,17,3,3,2,19,3,1,4,4,2,4,1,1,0,1,0,1,0,0,0.2828781180928323,2.0,0.2
44,7,5,1,2,4,3,18023,0,24,3,2,2,25,0,3,4,4,1,2,0,1,0,1,0,1,0,0,0.7258841174613199,1.0,0.15384615384615385
34,3,3,1,1,2,1,19778,3,20,3,1,1,17,4,2,4,4,1,3,0,1,0,1,0,0,1,0,0.9338885380486265,1.0,0.2222222222222222
36,3,5,2,4,3,3,10369,4,16,3,3,1,14,5,4,0,0,0,0,0,1,1,0,0,0,1,0,0.3973256924546323,0.0,0.0
43,7,1,1,4,1,1,19782,7,24,3,2,1,28,2,2,5,2,2,5,0,1,0,0,1,0,1,0,0.9588123674517245,2.0,0.1724137931034483
24,13,4,1,4,5,2,4135,0,25,3,1,3,10,5,4,2,1,2,2,0,1,0,1,0,1,0,0,0.06409851594568992,2.0,0.18181818181818182
49,22,1,1,4,4,1,17039,3,23,3,1,0,35,2,1,8,8,3,5,0,1,1,0,0,0,1,0,0.7641515440942375,3.0,0.2222222222222222
57,20,3,2,4,4,4,8843,1,24,3,4,2,38,6,2,23,16,2,11,1,2,0,1,0,1,0,0,0.217753394379539,2.0,0.5897435897435898
29,6,4,2,2,5,3,16600,5,23,3,4,2,10,6,1,0,0,0,0,1,2,1,0,0,0,1,0,0.7364533588029291,0.0,0.0
26,2,1,2,2,2,3,14849,6,16,3,1,1,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0.5723853108605871,0.0,0.0
33,13,4,2,3,5,1,11356,2,24,3,4,3,10,6,4,1,1,1,1,1,1,1,0,0,0,0,1,0.44667303406558423,1.0,0.09090909090909091
26,6,5,3,1,4,1,19220,3,23,3,2,2,17,2,2,2,2,1,2,0,1,0,1,0,0,0,1,0.8455162614461635,1.0,0.1111111111111111
35,7,2,4,3,3,2,6512,5,17,3,3,0,27,0,4,3,3,3,3,0,1,0,1,0,0,1,0,0.13313072308178087,3.0,0.10714285714285714
46,3,2,2,4,1,2,14546,0,20,3,3,1,26,6,2,16,6,1,13,0,2,0,1,0,1,0,0,0.4858304389011683,1.0,0.5925925925925926
38,14,1,4,1,5,2,17738,2,25,3,4,2,10,5,3,0,0,0,0,0,2,0,1,0,1,0,0,0.7023602778654878,0.0,0.0
52,3,1,3,4,1,4,17947,5,22,4,2,0,37,6,4,28,15,6,14,0,1,0,0,1,0,1,0,0.7777653755999554,6.0,0.7368421052631579
49,13,5,1,2,2,2,19897,1,24,3,2,2,31,6,4,14,7,2,7,1,2,1,0,0,0,1,0,0.9805157593123209,2.0,0.4375
44,18,5,3,3,1,4,11605,1,20,3,4,2,17,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0.4576886341929322,0.0,0.0
31,13,4,4,2,1,2,17588,0,18,3,2,3,21,3,1,1,1,1,1,1,2,0,1,0,0,1,0,0.6894537417113988,1.0,0.045454545454545456
34,4,3,3,3,3,2,4171,5,14,3,3,0,6,4,2,1,1,1,1,1,1,1,0,0,1,0,0,0.12193568927093282,1.0,0.14285714285714285
49,10,2,1,2,5,3,16586,8,24,3,4,2,29,6,4,22,14,6,12,0,1,0,1,0,0,1,0,0.6116987685506788,6.0,0.7333333333333333
51,16,4,3,2,1,2,7407,7,13,4,1,0,27,5,4,12,9,5,11,0,1,0,1,0,0,0,1,0.16237764445847805,5.0,0.42857142857142855
59,3,2,3,2,1,3,7273,0,25,3,4,3,38,1,3,10,6,1,10,0,2,0,1,0,0,1,0,0.1577202399747395,1.0,0.2564102564102564
19,2,1,3,1,3,3,19122,4,18,3,2,1,0,6,1,0,0,0,0,1,2,0,1,0,1,0,0,0.833635933059678,0.0,0.0
32,13,4,2,1,3,1,18647,4,18,3,4,2,9,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0.782996526681402,0.0,0.0
28,7,2,3,4,5,3,13695,6,23,3,1,3,7,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0.5050786918182832,0.0,0.0
60,9,3,2,3,2,1,18789,2,24,3,3,3,40,5,3,31,17,3,14,0,1,1,0,0,0,1,0,0.8790194205666985,3.0,0.7560975609756098
59,8,5,2,4,4,4,19744,4,23,3,3,1,39,6,3,12,12,1,12,0,1,1,0,0,0,1,0,0.9623686723973257,1.0,0.3
36,11,1,3,3,3,2,7444,2,21,3,1,1,21,2,4,6,6,1,4,0,1,0,1,0,0,1,0,0.16391695610988316,1.0,0.2727272727272727
21,9,4,1,4,1,2,7927,8,21,4,3,3,4,0,2,1,1,1,1,0,2,0,1,0,0,1,0,0.1820334701610357,1.0,0.2
52,2,2,3,1,5,1,19918,9,16,3,1,0,32,0,1,8,4,2,4,0,1,0,1,0,0,1,0,0.9649905273129145,2.0,0.24242424242424243
24,20,4,1,4,4,4,8239,9,25,3,1,1,3,3,2,0,0,0,0,0,1,0,1,0,1,0,0,0.19340069466371962,0.0,0.0
40,4,4,2,4,4,2,17753,3,24,3,2,3,31,1,1,13,11,2,9,0,1,0,0,1,0,1,0,0.7645942627525394,2.0,0.40625
45,4,1,4,3,4,4,10051,1,24,4,4,0,10,4,2,1,1,1,0,0,2,0,1,0,0,1,0,0.2681559835806757,1.0,0.09090909090909091
58,8,5,4,4,4,3,5212,2,18,3,3,1,33,0,3,15,14,3,12,0,1,0,1,0,0,0,1,0.09381907167666562,3.0,0.4411764705882353
31,7,5,4,3,5,4,10286,8,25,3,1,2,12,5,1,4,4,1,2,0,1,0,0,1,1,0,0,0.3374260520147338,1.0,0.3076923076923077
55,20,2,2,3,2,1,17329,4,25,3,3,0,27,4,1,8,7,1,8,1,1,0,0,1,0,0,1,0.7311083826319902,1.0,0.2857142857142857
51,9,2,4,3,1,2,18215,9,24,3,1,2,5,5,4,1,1,1,1,0,2,0,1,0,0,0,1,0.7432507104515315,1.0,0.16666666666666666
25,23,1,3,3,5,1,15883,5,21,3,4,2,15,3,3,1,1,1,1,0,0,0,1,0,0,1,0,0.5652036627723398,1.0,0.0625
29,7,2,3,4,1,3,7160,6,24,3,4,1,6,3,4,0,0,0,0,0,1,1,0,0,1,0,0,0.24762814390321553,0.0,0.0
30,15,5,2,3,5,3,18165,5,18,3,3,1,7,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0.8354027379815345,0.0,0.0
24,21,3,2,4,2,4,18331,1,25,3,2,0,5,3,2,2,1,1,2,0,2,0,1,0,0,0,1,0.7543416482475529,1.0,0.3333333333333333
29,6,4,1,2,4,2,9632,7,16,3,2,2,1,3,2,1,1,1,1,0,1,0,1,0,0,0,1,0.2504736343542785,1.0,0.5
55,4,4,3,2,4,1,7832,4,18,3,2,0,37,3,4,31,15,3,15,1,1,0,1,0,0,0,1,0.17816545626776129,3.0,0.8157894736842105
34,23,1,3,4,4,3,4575,3,22,3,1,3,5,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0.07538680138932743,0.0,0.0
24,7,4,4,2,3,2,1257,2,16,3,4,0,1,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0.0041443005999368485,0.0,0.0
31,9,4,1,1,5,3,19079,9,14,3,4,2,8,5,4,5,5,2,3,0,1,0,1,0,0,1,0,0.8289785285759393,2.0,0.5555555555555556
52,12,4,3,1,4,1,18214,9,22,3,1,1,31,0,3,5,5,1,5,0,1,0,1,0,1,0,0,0.7430928323334386,1.0,0.15625
42,4,5,2,4,2,4,16622,1,23,3,4,1,14,4,3,2,2,2,2,0,1,0,0,1,0,1,0,0.679205268445139,2.0,0.13333333333333333
55,7,1,3,2,1,2,10912,5,22,3,4,0,12,2,4,2,2,1,2,0,1,0,0,1,0,1,0,0.36399151691036946,1.0,0.15384615384615385
24,4,4,3,4,2,1,18638,9,20,3,3,2,8,4,3,2,0,1,2,1,2,0,0,1,0,1,0,0.839267775421364,1.0,0.2222222222222222
55,3,3,3,2,1,2,18857,9,16,3,1,3,30,3,2,3,1,3,1,1,0,1,0,0,1,0,0,0.8844317096466093,3.0,0.0967741935483871
34,2,1,3,3,5,2,16065,5,14,3,2,0,7,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0.7044890162368672,1.0,0.125
33,17,1,4,3,4,1,8406,9,23,3,2,2,9,6,1,0,0,0,0,1,2,0,1,0,1,0,0,0.20011051468266497,0.0,0.0
34,13,4,1,1,5,1,10535,1,20,3,3,3,23,0,3,1,1,1,1,1,2,1,0,0,0,1,0,0.4054759630690863,1.0,0.041666666666666664
26,2,2,4,4,4,4,6428,3,16,3,2,3,9,1,3,4,4,1,4,0,1,1,0,0,0,0,1,0.21464501751034704,1.0,0.4
32,14,2,4,3,4,3,19362,0,23,3,1,1,17,0,4,4,4,3,3,0,1,1,0,0,0,1,0,0.926201846545686,3.0,0.2222222222222222
60,9,1,4,3,2,1,9436,4,24,3,3,0,36,4,3,14,10,1,9,0,1,1,0,0,0,1,0,0.3513530722699777,1.0,0.3783783783783784
37,5,2,4,1,5,2,16759,3,20,4,4,3,8,3,1,2,2,2,2,0,1,0,1,0,0,1,0,0.624052731291443,2.0,0.2222222222222222
46,6,3,2,3,4,2,5568,3,18,3,2,0,33,1,4,12,5,1,9,0,1,0,1,0,0,1,0,0.10514682664982633,1.0,0.35294117647058826
21,4,2,3,1,5,2,18261,3,20,3,2,0,7,6,2,5,5,1,5,0,1,1,0,0,0,1,0,0.8421521808341292,1.0,0.625
48,3,1,1,3,4,1,11809,4,23,3,3,3,33,0,1,25,8,6,12,1,1,0,1,0,1,0,0,0.3472529207451847,6.0,0.7352941176470589
56,2,2,2,2,5,3,12271,4,15,3,4,0,17,6,3,2,2,2,2,0,1,1,0,0,0,0,1,0.49430117796879974,2.0,0.1111111111111111
56,14,1,1,3,1,2,19989,6,24,3,2,1,29,6,4,3,3,1,3,1,0,0,1,0,1,0,0,0.9918692769182191,1.0,0.1
31,2,4,1,1,1,3,16217,7,24,3,4,2,8,3,4,1,1,1,1,0,1,1,0,0,0,1,0,0.7132760267430754,1.0,0.1111111111111111
33,20,1,2,4,1,1,18178,3,19,4,1,2,6,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0.8366125437758676,0.0,0.0
43,6,3,1,1,5,3,19678,3,25,3,2,3,19,0,4,1,1,1,1,0,2,0,1,0,0,0,1,0.914074834227976,1.0,0.05
23,4,1,3,1,5,1,19579,2,19,4,1,1,8,2,3,7,7,1,7,1,1,0,1,0,0,1,0,0.897181875592043,1.0,0.7777777777777778
42,3,1,2,2,1,4,14215,3,16,3,3,1,26,4,1,10,9,4,5,0,1,0,1,0,1,0,0,0.46783233343858543,4.0,0.37037037037037035
48,13,1,3,3,4,2,18503,2,25,3,2,3,31,5,1,24,14,2,16,1,1,1,0,0,0,1,0,0.8588984399872652,2.0,0.75
47,21,5,4,3,5,1,19719,3,25,4,4,0,17,4,3,6,1,1,5,0,1,1,0,0,1,0,0,0.9598217128303088,1.0,0.3333333333333333
34,4,3,1,1,1,4,18863,0,18,3,2,0,9,6,4,3,2,1,2,0,1,1,0,0,1,0,0,0.8847500795924864,1.0,0.3
27,3,3,4,2,4,4,19901,1,20,4,3,3,3,5,1,0,0,0,0,0,2,1,0,0,0,1,0,0.9810251512257243,0.0,0.0
46,6,1,3,1,5,1,17465,4,20,3,3,0,27,2,4,12,12,2,4,0,1,0,1,0,0,0,1,0.6784417429744237,2.0,0.42857142857142855
35,12,1,4,2,2,1,3519,1,22,3,3,0,10,6,3,0,0,0,0,0,1,1,0,0,0,0,1,0.09544730977395734,0.0,0.0
44,26,5,4,3,5,1,10446,8,17,3,3,2,16,0,4,1,1,1,1,0,1,0,1,0,0,1,0,0.2867066624565835,1.0,0.058823529411764705
48,12,1,1,3,3,3,18793,5,20,3,4,0,35,3,1,20,13,1,13,0,2,1,0,0,0,1,0,0.8792104425342248,1.0,0.5555555555555556
56,8,4,4,3,2,1,5006,0,15,3,2,3,28,0,4,5,5,1,5,0,1,0,1,0,1,0,0,0.08817492895484685,1.0,0.1724137931034483
35,6,3,2,3,4,3,17044,4,24,3,4,2,25,4,2,4,1,2,2,1,2,0,0,1,0,1,0,0.7081147449492131,2.0,0.15384615384615385
32,4,5,4,4,1,1,15584,4,18,3,3,2,16,3,2,2,2,1,1,0,1,0,1,0,0,1,0,0.5473239658983264,1.0,0.11764705882352941
48,3,1,3,2,3,2,4821,3,25,3,4,1,27,6,2,6,5,2,6,0,1,0,1,0,0,0,1,0.08225449952636564,2.0,0.21428571428571427
22,4,4,1,4,4,1,4749,8,25,3,3,2,6,6,1,1,1,1,1,0,1,0,1,0,1,0,0,0.08051784022734448,1.0,0.14285714285714285
53,6,2,3,3,3,4,18712,3,24,3,2,2,28,3,3,7,7,2,7,0,0,1,0,0,1,0,0,0.8739255014326648,2.0,0.2413793103448276
21,3,1,1,4,2,4,7417,1,20,4,3,1,1,3,2,0,0,0,0,1,0,0,0,1,1,0,0,0.21017970755664694,0.0,0.0
56,12,2,4,2,1,3,19426,9,12,3,4,2,29,5,3,11,11,1,10,0,0,0,0,1,0,0,1,0.9102578412769282,1.0,0.36666666666666664
22,8,1,3,2,2,1,6540,7,15,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.17390333742605202,0.0,0.0
44,8,4,4,2,4,2,4648,9,16,3,1,3,5,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0.1416746259153136,0.0,0.0
46,8,2,1,3,1,2,19303,8,15,3,2,3,15,0,4,1,1,1,1,0,1,1,0,0,1,0,0,0.9211079274116524,1.0,0.0625
35,18,2,4,4,1,2,16112,9,20,3,2,0,32,3,2,11,2,1,5,0,2,0,1,0,0,0,1,0.5801626144616356,1.0,0.3333333333333333
36,3,2,1,4,5,4,10115,6,18,4,2,0,18,5,4,5,5,2,5,0,2,0,1,0,0,1,0,0.27091885064730026,2.0,0.2631578947368421
43,5,2,4,3,4,2,3397,1,19,3,3,1,14,6,1,14,14,2,8,0,1,0,1,0,0,1,0,0.04673192295547837,2.0,0.9333333333333333
24,5,3,2,4,5,3,19361,4,24,4,2,2,1,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0.8655273129144301,0.0,0.0
58,2,1,2,4,2,4,2532,0,16,4,3,3,39,5,4,34,14,3,16,0,1,0,1,0,1,0,0,0.026839280075781496,3.0,0.85
57,3,4,2,4,1,3,19543,2,24,3,3,1,39,5,4,5,5,2,5,0,1,0,0,1,0,0,1,0.9249916285299699,2.0,0.125
24,6,2,4,2,2,4,18757,3,21,4,3,3,7,2,3,0,0,0,0,0,2,0,1,0,0,1,0,0.7947189769497948,0.0,0.0
57,10,5,1,1,1,1,8280,4,24,3,3,1,39,2,2,19,8,1,13,0,1,1,0,0,1,0,0,0.299013053167781,1.0,0.475
56,3,4,2,4,4,1,18425,1,14,4,4,2,38,0,2,14,7,2,13,0,2,1,0,0,0,1,0,0.854186564788284,2.0,0.358974358974359
29,5,1,3,1,1,4,10077,2,25,3,4,1,4,2,3,1,1,1,1,0,0,0,1,0,0,1,0,0.2690243132301863,1.0,0.2
45,9,1,1,2,1,3,9186,8,23,4,3,2,26,1,4,6,4,2,3,0,2,0,1,0,1,0,0,0.23156772971266182,2.0,0.2222222222222222
39,4,3,4,4,5,1,18087,7,19,3,3,2,16,1,1,14,10,1,8,0,2,1,0,0,1,0,0,0.830499840815027,1.0,0.8235294117647058
55,11,2,3,2,1,2,3986,4,17,3,2,1,30,0,1,18,9,3,15,1,1,0,1,0,0,1,0,0.060783075465740445,3.0,0.5806451612903226
24,18,2,2,3,1,1,9102,1,25,3,2,2,2,2,3,0,0,0,0,0,2,1,0,0,1,0,0,0.3366443807704553,0.0,0.0
56,5,3,2,4,4,4,9777,0,25,4,3,1,37,6,3,10,10,5,8,0,2,0,1,0,0,1,0,0.2563940637827597,5.0,0.2631578947368421
32,11,2,3,2,3,1,17508,6,17,3,4,3,11,4,1,0,0,0,0,1,1,0,1,0,1,0,0,0.6823097568676981,0.0,0.0
21,4,5,1,1,2,1,8511,9,22,3,2,3,15,4,2,7,7,3,5,0,1,0,1,0,0,1,0,0.204096937164509,3.0,0.4375
60,4,3,2,2,5,4,11848,0,23,3,2,3,37,5,3,8,8,1,8,0,2,0,1,0,1,0,0,0.34922639722134513,1.0,0.21052631578947367
53,4,4,1,4,5,3,19995,5,22,3,2,3,30,2,2,4,4,1,4,1,1,0,0,1,1,0,0,0.9979908471927671,1.0,0.12903225806451613
52,15,3,3,2,1,3,14261,0,16,3,2,1,34,2,3,9,8,2,9,0,1,0,0,1,0,0,1,0.5370018975332068,2.0,0.2571428571428571
59,2,4,4,2,1,2,10364,0,23,3,1,3,39,3,2,26,15,4,12,0,2,1,0,0,0,0,1,0.39694364851957975,4.0,0.65
33,6,4,2,4,5,4,19957,2,21,4,2,3,10,1,2,0,0,0,0,0,2,0,1,0,1,0,0,0.9774628986422482,0.0,0.0
40,15,2,2,2,4,4,6038,2,22,3,2,3,31,0,4,13,7,2,13,0,1,0,1,0,0,1,0,0.11915850963056521,2.0,0.40625
60,3,2,4,2,1,3,19904,3,22,3,2,3,40,6,4,15,10,3,4,0,1,0,0,1,0,1,0,0.978234177921643,3.0,0.36585365853658536
25,5,5,2,4,3,2,12108,8,25,3,2,1,5,0,1,2,2,2,2,1,1,0,1,0,0,1,0,0.3618961161982949,2.0,0.3333333333333333
32,2,5,4,4,2,2,5232,9,24,3,2,1,35,5,3,17,14,3,13,0,1,1,0,0,1,0,0,0.16497930595351798,3.0,0.4722222222222222
54,3,5,1,3,3,2,9832,9,24,3,2,2,30,6,3,2,2,1,2,1,0,0,1,0,1,0,0,0.2588806441427218,1.0,0.06451612903225806
23,5,5,2,2,3,2,13686,0,24,3,1,3,2,6,4,0,0,0,0,1,2,0,1,0,1,0,0,0.43976949794758446,0.0,0.0
50,18,1,1,1,2,2,9851,9,15,3,2,3,12,6,4,1,1,1,1,1,1,0,1,0,0,1,0,0.259670034733186,1.0,0.07692307692307693
39,19,4,1,1,1,1,6218,9,17,3,3,0,12,5,2,0,0,0,0,1,1,0,0,1,1,0,0,0.16207165978345797,0.0,0.0
38,18,1,1,1,3,3,17175,0,20,3,3,2,20,0,3,9,4,1,8,1,1,0,0,1,0,0,1,0.7178256501841723,1.0,0.42857142857142855
41,11,1,1,4,5,4,18015,9,25,3,2,0,26,3,4,5,3,2,5,0,2,0,0,1,0,0,1,0.7827882576180377,2.0,0.18518518518518517
55,7,2,2,4,2,2,2503,0,23,3,2,1,36,6,2,14,6,1,5,0,1,1,0,0,0,0,1,0.05361349888570519,1.0,0.3783783783783784
31,5,1,1,4,4,1,16974,3,25,3,4,2,2,1,4,0,0,0,0,0,1,1,0,0,1,0,0,0.7597580388411334,0.0,0.0
36,14,1,4,4,1,2,19240,4,25,4,1,1,12,3,4,1,1,1,1,0,1,0,1,0,0,0,1,0.8485948847489738,1.0,0.07692307692307693
34,3,5,2,3,1,3,10051,3,19,3,2,1,13,1,3,3,3,3,2,0,1,1,0,0,1,0,0,0.3815982171283031,3.0,0.21428571428571427
40,8,3,1,2,3,2,10907,0,24,3,4,1,16,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0.4236867239732569,0.0,0.0
33,3,3,4,1,2,2,4473,7,16,4,3,2,4,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0.07234764761604041,0.0,0.0
34,12,1,2,4,5,2,4625,0,21,3,1,1,22,0,3,13,3,1,12,0,1,1,0,0,0,1,0,0.1408468640560331,1.0,0.5652173913043478
58,12,1,4,1,1,4,2287,3,14,3,4,1,34,5,4,12,5,2,5,1,1,0,1,0,1,0,0,0.021313545942532364,2.0,0.34285714285714286
45,18,2,1,3,4,1,16776,0,25,3,4,3,19,4,1,3,3,1,3,0,0,0,0,1,0,1,0,0.6892510324813037,1.0,0.15
42,11,5,3,4,3,2,18100,4,25,3,1,1,5,5,1,0,0,0,0,0,2,0,1,0,1,0,0,0.7325939374802652,0.0,0.0
56,2,5,4,3,5,1,19112,2,19,3,4,2,31,1,4,4,4,1,1,0,2,1,0,0,0,0,1,0.9059535179879019,1.0,0.125
26,4,1,1,4,2,1,10133,9,25,3,4,2,5,4,4,0,0,0,0,0,2,0,1,0,1,0,0,0.27190558888538047,0.0,0.0
57,17,5,2,1,4,1,14708,9,24,4,1,2,18,3,3,3,3,1,2,0,2,0,1,0,1,0,0,0.4950268392800758,1.0,0.15789473684210525
55,6,4,3,1,4,1,16649,6,18,4,3,3,39,2,3,34,17,4,16,1,0,0,1,0,0,0,1,0.6165929902115567,4.0,0.85
33,2,2,2,2,4,1,6863,0,25,3,4,1,25,4,2,18,9,6,14,0,1,1,0,0,0,1,0,0.23342884431709646,6.0,0.6923076923076923
38,12,1,4,1,4,3,11812,0,16,3,2,3,23,0,2,2,2,2,2,0,0,1,0,0,0,0,1,0.4682585163960522,2.0,0.08333333333333333
23,4,5,4,3,2,4,12280,0,20,3,3,2,5,2,3,0,0,0,0,0,1,0,0,1,1,0,0,0.43140975555307515,0.0,0.0
51,8,3,3,2,2,3,18696,4,24,3,3,1,25,5,1,3,3,3,3,0,2,0,1,0,0,1,0,0.7884038522260814,3.0,0.11538461538461539
49,10,3,4,1,5,4,13399,1,25,3,1,3,25,6,1,10,9,2,5,0,0,1,0,0,1,0,0,0.5554918815663802,2.0,0.38461538461538464
23,6,1,3,3,3,3,16573,2,15,3,4,1,6,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0.6103568045468898,0.0,0.0
55,3,2,2,4,2,1,16306,6,25,3,1,3,33,1,1,8,8,3,8,0,1,1,0,0,1,0,0,0.7187519898121617,3.0,0.23529411764705882
28,4,3,3,3,4,1,1209,7,24,3,4,0,8,6,2,1,1,1,1,0,1,0,1,0,1,0,0,0.003354910009472687,1.0,0.1111111111111111
